timestamp,user_id,client_type,symbol,side,quantity,price
2023-03-29 12:58:00,3005,bronze,SPY,sell,6.88,413.67
2023-02-20 23:50:00,3005,bronze,MSFT,buy,6.27,309.57
2023-03-29 11:41:00,3005,bronze,AAPL,buy,7.53,179.96
2023-03-30 04:33:00,3005,bronze,MSFT,sell,3.46,288.42
2023-02-20 18:22:00,3005,bronze,AAPL,sell,1.04,150.29
2023-02-18 20:31:00,3005,bronze,AAPL,buy,5.85,176.78
2023-02-26 00:19:00,3005,bronze,MSFT,sell,2.59,280.34
2023-01-29 07:59:00,3005,bronze,GOOGL,buy,7.83,2712.76
2023-03-23 13:31:00,3005,bronze,SPY,sell,1.33,400.36
2023-03-14 05:59:00,3005,bronze,AAPL,sell,6.12,164.82
2023-02-05 06:32:00,3005,bronze,AAPL,buy,7.71,153.82
